Name,IDfg,key_mlbam,season,Team,Y,n,obp_raw,Age,SO,GB%,K%,park_factor,avg_fip_faced,avg_fip_faced_z,park_factor_z,k_rate_z,gb_rate_z,age_z,obp_posterior_mean,obp_posterior_median,obp_posterior_sd,obp_ci_lower,obp_ci_upper,shrinkage
Tyler Soderstrom*,27467,691016,2023,OAK,32.0,138.0,0.2318840579710145,21.0,43.0,,0.3115942028985507,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.2718208934624866,0.0,-1.92892767533465,0.2527356621805931,0.2425424709847924,0.05500661430872576,0.1855882304601142,0.4188313114940757,0.7360932007009799
Masyn Winn,27479,691026,2023,STL,31.0,137.0,0.22627737226277372,21.0,26.0,,0.1897810218978102,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.7078427310755304,0.0,-1.92892767533465,0.24659997504507333,0.2365988757273937,0.055280065630701564,0.1796208115610628,0.43772900874156073,0.7598310059321507
Rafael Ortega*,10323,542364,2023,NYM,46.0,136.0,0.3382352941176471,32.0,33.0,,0.2426470588235294,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.15131692156250143,0.0,0.9338949053306749,0.3520137363979919,0.34891471982448574,0.043870004447982565,0.28208719108877583,0.43527881311103306,0.4960334433292991
Nolan Schanuel*,33189,694384,2023,LAA,53.0,132.0,0.4015151515151515,21.0,19.0,,0.14393939393939395,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.4528442375900836,0.0,-1.92892767533465,0.4046291835186762,0.3984621875205656,0.05089357230344895,0.3116282895458151,0.5165490768592468,0.9656363150046774
Brett Wisely*,27735,689172,2023,SFG,30.0,131.0,0.22900763358778625,24.0,40.0,,0.3053435114503817,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1702369237599313,0.0,-1.1481578806077433,0.26046158390323676,0.2526487325676983,0.06868823741750336,0.1826269746682481,0.5117422689538353,0.6158890419324516
Lawrence Butler*,22542,671732,2023,OAK,31.0,129.0,0.24031007751937986,22.0,35.0,,0.2713178294573643,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.617263884321242,0.0,-1.6686710770923479,0.2615989069393021,0.25307508650155364,0.05637167297903731,0.18484255967991012,0.437739242087148,0.6983953804538733
Nick Gonzales,27490,693304,2023,PIT,34.0,128.0,0.265625,24.0,36.0,,0.28125,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7786779166486987,0.0,-1.1481578806077433,0.2873834458939602,0.2844633366094579,0.05254437311993006,0.2157479155102556,0.4309882697409419,0.5193659971630693
Víctor Robles,18363,645302,2023,WSN,47.0,126.0,0.373015873015873,26.0,18.0,,0.14285714285714285,1.0,6.107272727272727,2.1061339499215204,0.0,-1.4704325895446753,0.0,-0.6276446841231388,0.38450280799150494,0.3861290453875207,0.0485522982339737,0.29578412437440227,0.48036018227664107,0.8150864589611557
Garrett Stubbs*,18067,596117,2023,PHI,34.0,125.0,0.272,30.0,29.0,,0.232,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.021715215748891428,0.0,0.41338170884607034,0.291422051844049,0.2813457469508376,0.05189983724683314,0.22531187343298642,0.44366011306933806,0.5006581403580921
Tucker Barnhart*,10200,571466,2023,CHC,35.0,123.0,0.2845528455284553,32.0,42.0,,0.34146341463414637,1.0,3.7419999999999995,-0.9243946805435138,0.0,1.7572444862198524,0.0,0.9338949053306749,0.30485601906429527,0.30202200784940225,0.05416816027399861,0.23865681901301883,0.4409125040702388,0.22926039698304534
Jacob Young,29931,696285,2023,WSN,38.0,121.0,0.3140495867768595,23.0,22.0,,0.18181818181818182,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.837251919179385,0.0,-1.4084144788500457,0.3366263020225706,0.33116145982935186,0.05125039994841361,0.2656773369773073,0.48521799665995957,-6.1574725857233625
Luis Guillorme*,16451,641645,2023,NYM,34.0,120.0,0.2833333333333333,28.0,28.0,,0.23333333333333334,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-4.636614083496646e-05,0.0,-0.10713148763853422,0.29210425762488107,0.28644580015839616,0.04916563931427905,0.21359070429819152,0.3936232095134898,0.6817743764124043
José Herrera#,17040,645444,2023,ARI,34.0,120.0,0.2833333333333333,26.0,30.0,,0.25,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.27081425395987235,0.0,-0.6276446841231388,0.29180906288708014,0.28486246714827185,0.048719177043010424,0.21933030627376263,0.36164060086596067,0.6924845964979891
Avisaíl García,5760,541645,2023,MIA,28.0,118.0,0.23728813559322035,32.0,39.0,,0.3305084745762712,1.0,4.53,0.08523796488929936,0.0,1.5792087747853234,0.0,0.9338949053306749,0.25823340901838576,0.24990988578016926,0.052403556205243285,0.18871820360992347,0.34920287639802566,0.7154451830889446
Jared Walsh*,18607,665120,2023,LAA,25.0,116.0,0.21551724137931033,29.0,45.0,,0.3879310344827586,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,2.5124193858277954,0.0,0.15312511060376804,0.23993308172293384,0.2315266719464478,0.061610571315952545,0.14279865460443408,0.36246988139136355,0.7440098856471173
Jesús Aguilar,11342,542583,2023,OAK,32.0,115.0,0.2782608695652174,33.0,31.0,,0.26956521739130435,1.0,3.4699999999999998,-1.2728973195761595,0.0,0.5887810688607027,0.0,1.194151503572977,0.29373742856926605,0.28552436468586256,0.05615324928947926,0.22395899865715524,0.45488309624349593,0.5257598061990111
Josh Harrison,8202,543281,2023,PHI,30.0,114.0,0.2631578947368421,35.0,20.0,,0.17543859649122806,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.9409306254380293,0.0,1.7146647000575816,0.2809076855557588,0.27812553775184334,0.05450279213292082,0.18995759191996234,0.40204604159349855,0.6281785653150175
David Fry,24934,681807,2023,CLE,36.0,113.0,0.3185840707964602,27.0,30.0,,0.26548672566371684,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5224989009561053,0.0,-0.3673880858808365,0.3292727600584404,0.32647595972321686,0.04585239253478882,0.25388388976001414,0.4219933892746897,-0.39016894746611186
Yu Chang,14773,644374,2023,BOS,22.0,112.0,0.19642857142857142,27.0,34.0,,0.30357142857142855,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1414376757121456,0.0,-0.3673880858808365,0.2206484609297087,0.20624258427300074,0.06653422281687585,0.14470506813719608,0.43981750887961163,0.7884110987588198
Alika Williams,27604,675961,2023,PIT,30.0,112.0,0.26785714285714285,24.0,35.0,,0.3125,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.286541579337525,0.0,-1.1481578806077433,0.29564946468762804,0.28620504335190633,0.05314143678421305,0.20876854649807036,0.4184044449676053,0.3542399780947252
Tyler Nevin,17893,663527,2023,DET,34.0,111.0,0.3063063063063063,26.0,25.0,,0.22522522522522523,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.1318163975411791,0.0,-0.6276446841231388,0.32621989079949665,0.3165193872247227,0.05079222400721622,0.2403784075148057,0.44000856388684195,-3.339422159435675
Sam Haggerty#,18054,664059,2023,SEA,39.0,108.0,0.3611111111111111,29.0,17.0,,0.1574074074074074,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.2339669688218353,0.0,0.15312511060376804,0.36945553876612236,0.3701844314015963,0.0506902625318024,0.2773185527208536,0.47282697538218044,0.8338286765252649
Ronny Mauricio#,23698,677595,2023,NYM,32.0,108.0,0.2962962962962963,22.0,31.0,,0.28703703703703703,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.8727267430725554,0.0,-1.6686710770923479,0.31547751530896323,0.3183948264380728,0.0515218994663004,0.20836353707260663,0.37997707540286607,-0.3138717080477098
Jonah Bride,24703,681146,2023,OAK,30.0,106.0,0.2830188679245283,27.0,22.0,,0.20754716981132076,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.41911374063626894,0.0,-0.3673880858808365,0.30086667455721566,0.29533556813736495,0.049463790903336934,0.21933481405118269,0.40860838818553447,0.3597528529565698
René Pinto,19859,650907,2023,TBR,28.0,105.0,0.26666666666666666,26.0,34.0,,0.3238095238095238,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.4703398572630053,0.0,-0.6276446841231388,0.2794479489656623,0.2707045174177848,0.06297499873383193,0.18958528309960884,0.4618437843269941,0.7110179289291064
Jon Singleton*,10441,572138,2023,2TM,28.0,105.0,0.26666666666666666,31.0,23.0,,0.21904761904761905,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.23221261194144138,0.0,0.6736383070883726,0.29025399155762804,0.2869886116588881,0.052098649513459175,0.2140147691301537,0.43892207768293545,0.466695607016856
Jonathan Davis,15104,641505,2023,MIA,31.0,104.0,0.2980769230769231,31.0,29.0,,0.27884615384615385,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7396114810572506,0.0,0.6736383070883726,0.3215148229609742,0.31110139537504244,0.067006784212813,0.21201313958454537,0.5113881764815361,-0.8284606951999369
Jonathan Aranda*,21837,666018,2023,TBR,35.0,103.0,0.33980582524271846,25.0,31.0,,0.30097087378640774,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.09917440281155,0.0,-0.8879012823654411,0.36274726311774413,0.35979342721010543,0.04458885977889472,0.2823708938547256,0.44536756081891304,0.206467598387865
Everson Pereira,23695,677592,2023,NYY,24.0,103.0,0.23300970873786409,22.0,40.0,,0.3883495145631068,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,2.5192203722715694,0.0,-1.6686710770923479,0.2675386832212987,0.26334970303727,0.056778226791385354,0.17978428591377094,0.41003670899552946,0.5566705784825546
Dominic Fletcher*,26149,666150,2023,ARI,35.0,102.0,0.3431372549019608,25.0,22.0,,0.21568627450980393,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.28683996389452504,0.0,-0.8879012823654411,0.3536338894175225,0.35924889679793826,0.04398196856900544,0.27394863679659404,0.4406435918475988,0.6744417385590405
Richie Palacios*,24589,680700,2023,STL,31.0,102.0,0.30392156862745096,26.0,11.0,,0.10784313725490197,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-2.039467505722632,0.0,-0.6276446841231388,0.33005294294670917,0.3289909085817549,0.04701346365895597,0.24925267375758198,0.46235046135524815,-2.74711468526592
Eric Hosmer*,3516,543333,2023,CHC,28.0,100.0,0.28,33.0,25.0,,0.25,1.0,3.7419999999999995,-0.9243946805435138,0.0,0.27081425395987235,0.0,1.194151503572977,0.30213738470601026,0.2958786626052211,0.05707131590810253,0.21591234111741375,0.4582645443730725,0.2834708154104332
Cade Marlowe*,25505,687799,2023,SEA,33.0,100.0,0.33,26.0,33.0,,0.33,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.570945230443268,0.0,-0.6276446841231388,0.34440199806086413,0.3384281820824937,0.047177192479696116,0.2669614829210984,0.4308776391708147,0.24615415678246477
